id,index_time,author,description,keywords,license_url,content,url,source_file_path,source_file_offset,domain,text,content_type_full
"20200327181008/1+teNuosECFLCOu8ODjZ+Q==","Mon Oct 23 09:04:41 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2753/rev8.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","423050999","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327181008/OUF0OXL4mLUsxNclu7iixg==","Mon Oct 23 09:04:41 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2754/rev10.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","423122886","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327181008/UxWji79Ajz+dYLsMZ6WZsw==","Mon Oct 23 09:04:41 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2752/rev7.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","422835559","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327181008/khW+0pVBVf7d0ESP2x39cg==","Mon Oct 23 09:04:40 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2748/rev3.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","422816439","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327181009/X9kSxu8nh84q76CVdomIeQ==","Mon Oct 23 09:04:41 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2749/rev4.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","423255801","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327181049/HpvEgn0IzLhXFQMJsT92yg==","Mon Oct 23 09:04:46 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2734/rev6-hero.jpg&compression=90&width=558","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","457612354","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327181050/EMoif42MBlfaiWOc06u3EQ==","Mon Oct 23 09:04:46 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2758/rev13.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","458026357","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327181051/dr+/W/MTnnKCpDEh0w12BQ==","Mon Oct 23 09:04:46 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2759/rev13a.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","458054836","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327181239/4QM1BKeRqIrC/8SRDJlf8g==","Mon Oct 23 08:26:36 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2747/rev2.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327181203-www.gov.uk-00028.warc.gz","24410518","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908212414/2zfyt2DkgydjMo5jFz49rQ==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/04/rev6-hero.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","434093221","sciencemuseum.ac.uk","","image/jpeg"
"20230908212415//EQffZWCOQ8AyzXFa5ORJQ==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/fig-1rev1.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","434348942","sciencemuseum.ac.uk","","image/jpeg"
"20230908212416/Cqk3H/aDC6EWqA6u3J6yfw==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev13.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","436221502","sciencemuseum.ac.uk","","image/jpeg"
"20230908212416/rycZUzS/jtttsjWOzSsKYg==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev2.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","434647118","sciencemuseum.ac.uk","","image/jpeg"
"20230908212416/uaIEOhB2I7/YpKvdO52Jaw==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev4.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","435880453","sciencemuseum.ac.uk","","image/jpeg"
"20230908212417/Ny/IYa67bQqo4NE63EaUeg==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev11.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","437567314","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908212417/T6AYe1ndMtUfSKerApYTmg==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev13a.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","437644512","sciencemuseum.ac.uk","","image/jpeg"
"20230908212417/VVzSADvP6+cL3tB6PsYxaQ==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev6.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","437112433","sciencemuseum.ac.uk","","image/jpeg"
"20230908212417/eMck1hBVUddb6YFBVJ2ftQ==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev3.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","436575333","sciencemuseum.ac.uk","","image/jpeg"
"20230908212418/A2YCtX6CLkX9SfeQiBF4bQ==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev5.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","438185066","sciencemuseum.ac.uk","","image/jpeg"
"20230908212418/AStch1INvmFHr4pwtLbGZA==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev8.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","438536775","sciencemuseum.ac.uk","","image/jpeg"
"20230908212419/OA0yxtD18LQkVxaAr7BL1Q==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev10.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","438842914","sciencemuseum.ac.uk","","image/jpeg"
"20230908212419/whhzH9W5RC2GA6ElsOmMbg==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev9.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","439251170","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908212420/0ypg8VouKiDtyTGoRITFLQ==","Mon Oct 23 08:22:13 GMT 2023","","Exhibitions London 2015Revelations: Experiments in Photography 20/03/2015 to 13/09/2015Curator: Dr. Benedict BurbridgeScience MuseumExhibition Road, South Kensington, London, SW7 2DD","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/rev7.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","439329485","sciencemuseum.ac.uk","","image/jpeg"
"20200327173020/vjLLgbyolqn2uPhU/g6YmA==","Mon Oct 23 08:24:28 GMT 2023","Jaron Chubb","Nelson-type inhaler. London, England, late 19th Century.","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/3041/hero-small.jpg&compression=90&width=270&height=145","/host_dir/MW-TNAUKGWA-41399-000-20200327172357-www.gov.uk-00024.warc.gz","401816359","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327180922/ExaN2n9jOF7mvIOLnE4Mtg==","Mon Oct 23 09:04:35 GMT 2023","Jaron Chubb","Nelson-type inhaler. London, England, late 19th Century.","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/3042/hero.jpg&compression=90&width=558","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","376898157","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327180922/eyxeL5/X4miAy+jg5Izwig==","Mon Oct 23 09:04:35 GMT 2023","Jaron Chubb","Nelson-type inhaler. London, England, late 19th Century.","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/3048/sspl_10546967_highres.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","376581170","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327200703/t9d6i3nyu9+spYoz7v+5zw==","Mon Oct 23 08:49:29 GMT 2023","HieronymusUkkel","London Police Car inscription detail on the doors","","","","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/feature/image/45539/s465_iStock_51313068_MEDIUM.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","219872031","service.gov.uk","","image/jpeg; version=1.01"
"20230908211637/64aVrba+puuyQRkpejvLfA==","Mon Oct 23 08:21:38 GMT 2023","","Constructing the Crystal Palace, Hyde Park, London, 1850.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/10/fig-20-sspl_10327517_highres.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","74864990","sciencemuseum.ac.uk","","image/jpeg; version=2.2.1"
"20230908211637/OTeUkwMPNGhkQjy6hodEaQ==","Mon Oct 23 08:21:38 GMT 2023","","Constructing the Crystal Palace, Hyde Park, London, 1850.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/10/fig-20-sspl_10327517_highres-300x197.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","76078536","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908211639/kwFeZ5CpYoXxethUNexSDQ==","Mon Oct 23 08:21:39 GMT 2023","","Constructing the Crystal Palace, Hyde Park, London, 1850.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/10/fig-20-sspl_10327517_highres-1024x672.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","79806096","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908211640/Ntw1gPyI8CQU3CBiuio7hw==","Mon Oct 23 08:21:39 GMT 2023","","Constructing the Crystal Palace, Hyde Park, London, 1850.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/10/fig-20-sspl_10327517_highres-768x504.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","81733630","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908211640/xZffpVoRJY0WkWyKtnFu2A==","Mon Oct 23 08:21:39 GMT 2023","","Constructing the Crystal Palace, Hyde Park, London, 1850.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/10/fig-20-sspl_10327517_highres-1536x1008.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","83229616","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908211647/uWZe2l2JyF+sabGQZbbkzQ==","Mon Oct 23 08:21:40 GMT 2023","","Constructing the Crystal Palace, Hyde Park, London, 1850.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2022/10/fig-20-sspl_10327517_highres-125x125.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","100029531","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908211718/ezxkR7X/EAf2egLsKIJ8SA==","Mon Oct 23 08:21:44 GMT 2023","","The Royal Observatory, Greenwich, London, mid 19th century.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/06/fig-3-sspl_10418915_highres-300x226.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","137724125","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908211720/VCNvQ2w33SOh1uxmzHFJ1g==","Mon Oct 23 08:21:44 GMT 2023","","The Royal Observatory, Greenwich, London, mid 19th century.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/06/fig-3-sspl_10418915_highres.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","138172151","sciencemuseum.ac.uk","","image/jpeg; version=2.2.1"
"20230908211723/Uhz2wmI2sRWzces0I+sA/w==","Mon Oct 23 08:21:44 GMT 2023","","The Royal Observatory, Greenwich, London, mid 19th century.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/06/fig-3-sspl_10418915_highres-150x150.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","141212371","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908211725/6mfHWTXR+P+nveOQ4qnPbw==","Mon Oct 23 08:21:44 GMT 2023","","The Royal Observatory, Greenwich, London, mid 19th century.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/06/fig-3-sspl_10418915_highres-1024x770.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","143499472","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908211726/4yV1KZmVr7aNqDf+8kle1A==","Mon Oct 23 08:21:44 GMT 2023","","The Royal Observatory, Greenwich, London, mid 19th century.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/06/fig-3-sspl_10418915_highres-768x578.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","143735471","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908211731/Gtl/JFWf8odEpYFmiFzRqQ==","Mon Oct 23 08:21:45 GMT 2023","","The Royal Observatory, Greenwich, London, mid 19th century.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/06/fig-3-sspl_10418915_highres-512x384.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","145993696","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908212236/P1MQ1idGMwTqTfEURqV0sQ==","Mon Oct 23 08:22:03 GMT 2023","Jaron Chubb","Nelson-type inhaler. London, England, late 19th Century.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2018/11/Murnane-1-682x1024.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","322167301","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908212236/qWM/V1gRYnHFDOGu3xCF4A==","Mon Oct 23 08:22:03 GMT 2023","Jaron Chubb","Nelson-type inhaler. London, England, late 19th Century.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2018/11/Murnane-1-200x300.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","321047759","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908212236/sWhJI7Xy+EAkFtVNUcgRpQ==","Mon Oct 23 08:22:03 GMT 2023","Jaron Chubb","Nelson-type inhaler. London, England, late 19th Century.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2018/11/Murnane-1.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","321062531","sciencemuseum.ac.uk","","image/jpeg; version=2.2.1"
"20200327181025/jfnA3KXgIAG58M9r8CZBSA==","Mon Oct 23 09:04:42 GMT 2023","","Electric kitchen, Daily Herald Modern Homes Exhibition, London, 1946.","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/3318/fig-7-sspl_10308558_highres.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","441718849","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
