id,index_time,author,description,keywords,license_url,url,image_size,source_file_path,source_file_offset
"20200327133324/ErS4+F57kl3R5ssSybXDIw==","Mon Oct 16 12:47:03 GMT 2023","","Post War Buildings.Dorset Estate, Diss Street, Tower Hamlets, London.Detail of stair.","","","https://historicengland.org.uk/media/6737/staircase-dorset-estate-tower-hamlets-london.jpg?anchor=center&mode=crop&quality=90&width=950&height=700&upscale=true&rnd=132132131500000000","665000","/host_dir/MW-TNAUKGWA-41399-000-20200327132313-www.gov.uk-00004.warc.gz","342768565"
"20200327133325/QrzaGFpWdbeYbL2veF9ycA==","Mon Oct 16 12:47:03 GMT 2023","","Post War Buildings.Dorset Estate, Diss Street, Tower Hamlets, London.Detail of stair.","","","https://historicengland.org.uk/media/6737/staircase-dorset-estate-tower-hamlets-london.jpg?anchor=center&mode=crop&quality=90&width=500&height=520&upscale=true&rnd=132132131500000000","260000","/host_dir/MW-TNAUKGWA-41399-000-20200327132313-www.gov.uk-00004.warc.gz","343020352"
"20200327133626/RD24Xjl3n+3zAUwpb4We8g==","Mon Oct 16 12:47:23 GMT 2023","","Post War Buildings.Dorset Estate, Diss Street, Tower Hamlets, London.Detail of stair.","","","https://historicengland.org.uk/media/6737/staircase-dorset-estate-tower-hamlets-london.jpg?anchor=center&mode=crop&quality=90&width=700&height=700&upscale=true&rnd=132132131500000000","490000","/host_dir/MW-TNAUKGWA-41399-000-20200327132313-www.gov.uk-00004.warc.gz","421897085"
"20200327133824/0/ed2XTE4TD4qaTBkHaaMA==","Mon Oct 16 13:13:25 GMT 2023","","Post War Buildings.Dorset Estate, Diss Street, Tower Hamlets, London.Detail of stair.","","","https://historicengland.org.uk/media/6737/staircase-dorset-estate-tower-hamlets-london.jpg?anchor=center&mode=crop&quality=90&width=800&height=700&upscale=true&rnd=132132131500000000","560000","/host_dir/MW-TNAUKGWA-41399-000-20200327133746-www.gov.uk-00005.warc.gz","134224976"
"20200327183102/m+dajNUif6s3D3ntvw39bw==","Mon Oct 16 12:50:30 GMT 2023","","85 year old War Veteran, Josephine Barber from Rhyl. Originally from Malta, she was a Plotter in the Lascaris War Rooms in Malta during WW2. She married a soldier from North Wales she met in Malta and moved to North Wales after the War. Pictured with son Paul","","","https://heroesreturn.files.wordpress.com/2012/02/1502wednesday6591.jpg?w=200&h=300","60000","/host_dir/MW-TNAUKGWA-41399-000-20200327182355-www.gov.uk-00029.warc.gz","225531384"
"20200327183235/+XBm/daTNgEMTZxNlXlRoA==","Mon Oct 16 12:50:35 GMT 2023","","85 year old War Veteran, Josephine Barber from Rhyl. Originally from Malta, she was a Plotter in the Lascaris War Rooms in Malta during WW2. She married a soldier from North Wales she met in Malta and moved to North Wales after the War. Pictured with son Paul","","","https://heroesreturn.files.wordpress.com/2012/02/1502wednesday6591.jpg?w=100&h=150","15000","/host_dir/MW-TNAUKGWA-41399-000-20200327182355-www.gov.uk-00029.warc.gz","249405177"
"20200327215559/7EjdgfZ85gdHLm9xUIY4hw==","Mon Oct 16 12:54:42 GMT 2023","","THE HISTORY OF THE IMPERIAL WAR MUSEUM, 1917-1918 (Q 30157) The Chairman and Committee of the Imperial War Museum seated around a table. Left to right: Ian Malcolm (Art), Martin Conway (Director General), Alfred Mond (Chairman), Colonel J.R. Stansfield (Munitions), Captain C.C. Walcott (Admiralty), B.B. Cubitt (War Office), C.W.C. Oman (Library) and Lieutenant Charles ffoulkes (Secretary). Late September/early October, 1917. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205124920","","","https://media.iwm.org.uk/ciim5/20/933/large_000000.jpg","489600","/host_dir/MW-TNAUKGWA-41399-000-20200327214317-www.gov.uk-00040.warc.gz","496896821"
"20200327215538/kItunPXXCU69mom7GdbE5w==","Mon Oct 16 12:54:40 GMT 2023","","IMPERIAL WAR MUSEUM GALLERIES AT THE CRYSTAL PALACE, 1920-1924 (Q 31387) Men of the Royal Army Ordnance Corps moving trophies into the Imperial War Museum, Crystal Palace. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205191586","","","https://media.iwm.org.uk/ciim5/34/691/large_000000.jpg","472000","/host_dir/MW-TNAUKGWA-41399-000-20200327214317-www.gov.uk-00040.warc.gz","485367867"
"20200327211019//RKUlAi3qDGPfZ6LK83OBw==","Mon Oct 16 13:04:54 GMT 2023","","THE OUTBREAK OF THE SECOND WORLD WAR, SEPTEMBER 1939 (HU 5538) The Prime Minister, Neville Chamberlain, raising his hat to the crowd as he left 10 Downing Street on the day that Britain declared war on Germany, 3 September 1939. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205022119","","","https://media.iwm.org.uk/ciim5/8/456/large_000000.jpg","493600","/host_dir/MW-TNAUKGWA-41399-000-20200327211003-www.gov.uk-00038.warc.gz","15831751"
"20200327172938/InpRu2/RaRYjFNR5thwz1w==","Mon Oct 16 12:39:47 GMT 2023","Wellcome Library, London","V0015438 Crimean War: Florence Nightingale and Mr Bracebridge at CathCredit: Wellcome Library, London. Wellcome Imagesimages@wellcome.ac.ukhttp://wellcomeimages.orgCrimean War: Florence Nightingale and Mr Bracebridge at Cathcart's Hill burial ground. Tinted lithograph after W. Simpson.By: William SimpsonPublished: - Copyrighted work available under Creative Commons Attribution only licence CC BY 4.0 http://creativecommons.org/licenses/by/4.0/","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2376/v0015438-hero-b.jpg&compression=90&width=558","167400","/host_dir/MW-TNAUKGWA-41399-000-20200327172357-www.gov.uk-00024.warc.gz","362963462"
"20200327173057/vFDWQoSUdZqE9/3qa7+FsQ==","Mon Oct 16 12:39:55 GMT 2023","Wellcome Library, London","V0015438 Crimean War: Florence Nightingale and Mr Bracebridge at CathCredit: Wellcome Library, London. Wellcome Imagesimages@wellcome.ac.ukhttp://wellcomeimages.orgCrimean War: Florence Nightingale and Mr Bracebridge at Cathcart's Hill burial ground. Tinted lithograph after W. Simpson.By: William SimpsonPublished: - Copyrighted work available under Creative Commons Attribution only licence CC BY 4.0 http://creativecommons.org/licenses/by/4.0/","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2371/fig-4-v0015438.jpg&compression=90&height=125&width=125","15625","/host_dir/MW-TNAUKGWA-41399-000-20200327172357-www.gov.uk-00024.warc.gz","458237974"
"20200327235300/ZMlZNudxKhEWoPFbwnO+PA==","Mon Oct 16 12:56:50 GMT 2023","Wellcome Library, London","V0015438 Crimean War: Florence Nightingale and Mr Bracebridge at CathCredit: Wellcome Library, London. Wellcome Imagesimages@wellcome.ac.ukhttp://wellcomeimages.orgCrimean War: Florence Nightingale and Mr Bracebridge at Cathcart's Hill burial ground. Tinted lithograph after W. Simpson.By: William SimpsonPublished: - Copyrighted work available under Creative Commons Attribution only licence CC BY 4.0 http://creativecommons.org/licenses/by/4.0/","","","http://journal.sciencemuseum.ac.uk/media/2367/fig-4-v0015438.jpg","1657600","/host_dir/MW-TNAUKGWA-41399-000-20200327234842-www.gov.uk-00051.warc.gz","166553563"
"20230908215227/fLQMJrzUi+3FKxbqJ0XMGA==","Wed Oct 18 14:23:40 GMT 2023","Wellcome Library, London","V0015438 Crimean War: Florence Nightingale and Mr Bracebridge at CathCredit: Wellcome Library, London. Wellcome Imagesimages@wellcome.ac.ukhttp://wellcomeimages.orgCrimean War: Florence Nightingale and Mr Bracebridge at Cathcart's Hill burial ground. Tinted lithograph after W. Simpson.By: William SimpsonPublished: - Copyrighted work available under Creative Commons Attribution only licence CC BY 4.0 http://creativecommons.org/licenses/by/4.0/","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/04/v0015438-hero-b.jpg","167400","/host_dir/MW-TNAUKGWA-64115-000-20230908214808-www.gov.uk-00032.warc.gz","351005398"
"20230908215239/h7eWnHLP1lKk42ZKerE4Hw==","Wed Oct 18 14:23:41 GMT 2023","Wellcome Library, London","V0015438 Crimean War: Florence Nightingale and Mr Bracebridge at CathCredit: Wellcome Library, London. Wellcome Imagesimages@wellcome.ac.ukhttp://wellcomeimages.orgCrimean War: Florence Nightingale and Mr Bracebridge at Cathcart's Hill burial ground. Tinted lithograph after W. Simpson.By: William SimpsonPublished: - Copyrighted work available under Creative Commons Attribution only licence CC BY 4.0 http://creativecommons.org/licenses/by/4.0/","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/04/v0015438-hero-b-300x161.jpg","48300","/host_dir/MW-TNAUKGWA-64115-000-20230908214808-www.gov.uk-00032.warc.gz","362563243"
"20230908215244/gwmR8VgRo8lSxGtpS4HGEQ==","Wed Oct 18 14:23:41 GMT 2023","Wellcome Library, London","V0015438 Crimean War: Florence Nightingale and Mr Bracebridge at CathCredit: Wellcome Library, London. Wellcome Imagesimages@wellcome.ac.ukhttp://wellcomeimages.orgCrimean War: Florence Nightingale and Mr Bracebridge at Cathcart's Hill burial ground. Tinted lithograph after W. Simpson.By: William SimpsonPublished: - Copyrighted work available under Creative Commons Attribution only licence CC BY 4.0 http://creativecommons.org/licenses/by/4.0/","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/fig-4-v0015438.jpg","1657600","/host_dir/MW-TNAUKGWA-64115-000-20230908214808-www.gov.uk-00032.warc.gz","366895902"
"20200327231716/4kvEp4cIzJNqI2zjhMT4CQ==","Mon Oct 16 12:37:13 GMT 2023","","ARMS PRODUCTION IN BRITAIN DURING THE FIRST WORLD WAR (Q 30134) A female munitions worker is lifted into the barrel of a 15-inch naval gun manufactured at the Ordnance Works, Coventry, during the First World War, in order to clean the rifling. September 1917. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205213621","","","https://www.iwm.org.uk/sites/default/files/2018-06/large_000000_49_0.jpg","476800","/host_dir/MW-TNAUKGWA-41399-000-20200327231240-www.gov.uk-00048.warc.gz","262684260"
"20200327211524/OKnL9UZX/jY/KZykOKDpGQ==","Mon Oct 16 13:05:18 GMT 2023","","ON THE SALONIKA FRONT DURING THE FIRST WORLD WAR (Q 55590) Firing a 2.75 inch mountain gun in Salonika. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205221822","","","https://www.iwm.org.uk/sites/default/files/2018-06/9.jpg","472000","/host_dir/MW-TNAUKGWA-41399-000-20200327211003-www.gov.uk-00038.warc.gz","178595401"
"20200327144849/13g2kh7x3ilQjHVYGEQz+A==","Mon Oct 16 13:01:28 GMT 2023","","WINSTON CHURCHILL AT THE CABINET WAR ROOMS, MAY 1945 (COL 30) The Prime Minister seated at his desk in the Map Room. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205124436","","","https://www.iwm.org.uk/sites/default/files/2017-11/iwm_churchill.jpg","1275300","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","215184570"
"20200327215614/WaNPAN8/m/j5+nTvT05pEQ==","Mon Oct 16 13:13:49 GMT 2023","","THE OPENING OF THE IMPERIAL WAR MUSEUM, 9 JUNE 1920 (Q 44819) HM King George V performing the opening ceremony of the Imperial War Museum, Crystal Palace, 9 June 1920. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205021441","","","https://media.iwm.org.uk/ciim5/8/203/large_000000.jpg","481600","/host_dir/MW-TNAUKGWA-41399-000-20200327215614-www.gov.uk-00041.warc.gz","98000"
"20200327202607/boHPkX/tLEYb2r/vP05bMw==","Mon Oct 16 12:40:50 GMT 2023","","THE SCOTTISH WOMEN'S HOSPITALS DURING THE FIRST WORLD WAR (Q 68949A) A half-length studio portrait of Doctor Elsie Maud Inglis of the Scottish Women's Hospital. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205022432","","","https://media.iwm.org.uk/ciim5/8/734/large_000000.jpg","425600","/host_dir/MW-TNAUKGWA-41399-000-20200327201751-www.gov.uk-00035.warc.gz","214484542"
"20200327143615/PR1kENEV59tMDWOAAvhFVg==","Mon Oct 16 13:13:28 GMT 2023","","ROYAL NAVAL WAR LIBRARIES. LIVERPOOL 8-9 OCTOBER 1942. (A 12300) Sailors from a destroyer that has just returned to Port, bring their old books for exchange at the Chaplains office. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205145740","","","https://media.iwm.org.uk/ciim5/449/403/large_000000.jpg","484800","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","356361789"
"20200327144840/B++h/SeVz6SuH+7cMDa5pg==","Mon Oct 16 13:01:27 GMT 2023","Andrew Tunnard","Joy Hunter in the Typist Pool of the Churchill War Rooms.Photographed 11th December 2017.","","","https://www.iwm.org.uk/sites/default/files/2018-08/iwm_2017_098_0079.jpg","4099440","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","210279159"
"20200327202713/Q1DaQCWDQe+U3hgqUnfVvg==","Mon Oct 16 12:41:00 GMT 2023","Andrew Tunnard","Churchill and the Middle East exhibition at Churchill War Rooms. Photographed 9th October 2017.","","","https://www.iwm.org.uk/sites/default/files/2018-01/iwm_site_cwr_000773.jpg","4094480","/host_dir/MW-TNAUKGWA-41399-000-20200327201751-www.gov.uk-00035.warc.gz","233471499"
"20200327215638/JmULk09qqqKqkjXoFMNN6w==","Mon Oct 16 13:13:51 GMT 2023","","HISTORY OF THE IMPERIAL WAR MUSEUM: THE BETHLEM ROYAL HOSPITAL (Q 82924) A copy of a 19th century print showing the exterior of the Bethlem Royal Hospital at Lambeth Road, London. The building subsequently became the home of the Imperial War Museum in 1936. The picture shows the two large wings to either side of the main building, which were demolished to form the space now occupied by the Geraldine Mary Harmsworth Park. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205133179","","","https://media.iwm.org.uk/ciim5/27/174/large_000000.jpg","511200","/host_dir/MW-TNAUKGWA-41399-000-20200327215614-www.gov.uk-00041.warc.gz","22393657"
"20200327121004/qf+m6MS8Rfc9Z6Arh2UItg==","Mon Oct 16 12:46:26 GMT 2023","","THE HOME FRONT IN BRITAIN DURING THE SECOND WORLD WAR (D 25035) People queuing at a greengrocers in High Road, Wood Green, North London, a familiar wartime sight. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205195174","","","https://media.iwm.org.uk/ciim5/38/184/large_000000.jpg","434400","/host_dir/MW-TNAUKGWA-41399-000-20200327115745-www.gov.uk-00000.warc.gz","25192934"
"20200327221433/TjbI6IMEYOz7LRq9tlvXBw==","Mon Oct 16 13:16:15 GMT 2023","","THE ARMS PRODUCTION IN BRITAIN IN THE FIRST WORLD WAR (Q 27881) Three female munitions workers push a wagon laden with cartridge cases at Woolwich Arsenal, May 1918. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205213417","","","https://media.iwm.org.uk/ciim5/56/383/large_000000.jpg","496800","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","397281332"
"20200327223048/clXJ4BMmykWH/bukCqit/A==","Mon Oct 16 12:57:50 GMT 2023","","AIR RAID DAMAGE IN BRITAIN DURING THE SECOND WORLD WAR (HU 36220) Standing out of the flames and smoke of surrounding blazing buildings, St Paul's Cathedral during the great fire raid in London. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205070067","","","https://media.iwm.org.uk/ciim5/12/983/large_000000.jpg","496000","/host_dir/MW-TNAUKGWA-41399-000-20200327222618-www.gov.uk-00044.warc.gz","150357543"
"20200327220950/Ldxv9FG9MVFwGWWn6JuAMA==","Mon Oct 16 13:15:32 GMT 2023","","THE ARMS PRODUCTION IN BRITAIN IN THE FIRST WORLD WAR (Q 27889) A group of female munitions workers use primitive remote handling equipment to work with TNT explosives at Woolwich Arsenal. They are supervised by Miss Lilian Barker OBE (left). Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205193208","","","https://media.iwm.org.uk/ciim5/36/176/large_000000.jpg","465600","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","164397103"
"20200327223427/O2ws+UOg9dP6I3ikX/T5eA==","Mon Oct 16 12:58:16 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/2018-01/iwm_churchil_crop_2l.jpg","3840000","/host_dir/MW-TNAUKGWA-41399-000-20200327222618-www.gov.uk-00044.warc.gz","261640999"
"20230908222428/t5waXXEiU+jwIl3ShQcoDw==","Wed Oct 18 14:29:48 GMT 2023","Wellcome Library, London","L0034472 Photo of Crystal Palace World War I exhibition, June 1920Credit: Wellcome Library, London. Wellcome Imagesimages@wellcome.ac.ukhttp://wellcomeimages.orgPhoto of the Crystal Palace First World War exhibition of June 1920 showing display cases with medical equipment used during the war including a canvas cot carrier, and in front of the cases, a one-wheeled barrow stretcher.Photographc. 1920's Montague Henry KnappPublished: - Copyrighted work available under Creative Commons Attribution only licence CC BY 4.0 http://creativecommons.org/licenses/by/4.0/","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/06/fig-4-crystal_palace.jpg","1891200","/host_dir/MW-TNAUKGWA-64115-000-20230908221933-www.gov.uk-00037.warc.gz","365846269"
"20230908222433/4FJit99mK9Zy5H9DYzGACA==","Wed Oct 18 14:29:49 GMT 2023","Wellcome Library, London","L0034472 Photo of Crystal Palace World War I exhibition, June 1920Credit: Wellcome Library, London. Wellcome Imagesimages@wellcome.ac.ukhttp://wellcomeimages.orgPhoto of the Crystal Palace First World War exhibition of June 1920 showing display cases with medical equipment used during the war including a canvas cot carrier, and in front of the cases, a one-wheeled barrow stretcher.Photographc. 1920's Montague Henry KnappPublished: - Copyrighted work available under Creative Commons Attribution only licence CC BY 4.0 http://creativecommons.org/licenses/by/4.0/","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/06/fig-4-crystal_palace-1024x756.jpg","774144","/host_dir/MW-TNAUKGWA-64115-000-20230908221933-www.gov.uk-00037.warc.gz","375575927"
"20230908222433/AKerw5GnF4qSwoEOm9KTEQ==","Wed Oct 18 14:29:49 GMT 2023","Wellcome Library, London","L0034472 Photo of Crystal Palace World War I exhibition, June 1920Credit: Wellcome Library, London. Wellcome Imagesimages@wellcome.ac.ukhttp://wellcomeimages.orgPhoto of the Crystal Palace First World War exhibition of June 1920 showing display cases with medical equipment used during the war including a canvas cot carrier, and in front of the cases, a one-wheeled barrow stretcher.Photographc. 1920's Montague Henry KnappPublished: - Copyrighted work available under Creative Commons Attribution only licence CC BY 4.0 http://creativecommons.org/licenses/by/4.0/","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/06/fig-4-crystal_palace-1536x1135.jpg","1743360","/host_dir/MW-TNAUKGWA-64115-000-20230908221933-www.gov.uk-00037.warc.gz","376058064"
